,source,itemID,itemLink,title,price,totalComment,score,good,normal,bad,itemDetail,shopId,shopUrl
35,taobao,570278098531,https://item.taobao.com/item.htm?id=570278098531,360行车记录仪g300/G300P 电子狗测速 24小时停车监控 高清夜视,618.00 - 998.00,301,,298.0,0.0,3.0,产品名称:?360 G300主镜头光圈:?F2.2品牌:?360型号:?G300套餐:?官方标配 套餐一 套餐二 套餐三安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?140°运行内存:?无镜头数量:?单镜头颜色分类:?G300 G300P屏幕尺寸:?2.0英寸功能:?循环录像 GPS定位 WIFI 停车监控 固定测速 疲劳驾驶提醒,151352343,shop151352343.taobao.com/
36,taobao,552974925110,https://item.taobao.com/item.htm?id=552974925110,1080P汽车行车记录仪后视镜 车载单镜头保险礼品车行礼品厂家直销,39.00 - 72.00,2470,,2466.0,2.0,2.0,主镜头光圈:?F2.0品牌:?中性型号:?W600套餐:?官方标配安装类型:?后视镜影像分辨率:?1080p拍照像素:?500万摄像像素:?300万画面视角:?100°运行内存:?无镜头数量:?单镜头颜色分类:?1台起发货 10台起发货 50台起发货 机器+内存卡8G 100台起发货屏幕尺寸:?2.4英寸功能:?循环录像,62898244,weiyunsheng.taobao.com/
37,taobao,565424003990,https://item.taobao.com/item.htm?id=565424003990,道可视360全景行车记录仪高清夜视360度全景泊车倒车影像系统,3599.00 - 6000.00,817,,817.0,0.0,0.0,CCC证书编号:?主镜头光圈:?F2.0品牌:?DowCause/道可视型号:?3D夜视王套餐:?官方标配安装类型:?中控式影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?360°运行内存:?2GB镜头数量:?多镜头颜色分类:?高清畅享版【720P 不带轨迹】 超清畅享版【1080P 不带轨迹 】 超清尊享【1080P 带轨迹 带3D】 夜视王【1080P 带3D 带轨迹】 夜视王+中控导航大屏屏幕尺寸:?不带屏幕功能:?夜视加强 夜视补光 循环录像 微光夜视加强 移动侦测 倒车影像 停车监控 碰撞感应,222626448,shop222626448.taobao.com/
38,taobao,545216411799,https://item.taobao.com/item.htm?id=545216411799,小米小蚁智能行车记录仪青春版动力版隐藏式1080P高清wifi夜视,179.00 - 379.00,775,,754.0,7.0,14.0,产品名称:?小蚁 YCS.1015.CN主镜头光圈:?F1.8品牌:?小蚁型号:?YCS.1015.CN套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五安装类型:?迷你机影像分辨率:?1296P拍照像素:?300万摄像像素:?300万画面视角:?165°运行内存:?无镜头数量:?单镜头颜色分类:?太空灰青春版 太空灰青春版（配双口车充） 夜空黑动力版 夜空黑动力版（配双口车充）屏幕尺寸:?2.7英寸功能:?循环录像 WIFI 前车碰撞预警 前车车距侦测 轨道偏移预警,71302257,shop71302257.taobao.com/
39,taobao,571720025983,https://item.taobao.com/item.htm?id=571720025983,大小货车行车记录仪24v12v前后双录高清夜视双镜头倒车影像一体机,318.00 - 508.00,329,,327.0,1.0,1.0,主镜头光圈:?F2.0品牌:?平安行（汽配）型号:?P32套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?中控式影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?169°运行内存:?1GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?7英寸功能:?夜视加强 夜视补光 循环录像 微光夜视加强 画面畸形修正 移动侦测 倒车影像 停车监控 前后录像 前后双镜头,33853755,yichenggps.taobao.com/
40,taobao,540775673013,https://item.taobao.com/item.htm?id=540775673013,车沃视360度全景行车记录仪高清夜视倒车影像四路停车监控无死角,600.00 - 3480.00,611,,611.0,0.0,0.0,主镜头光圈:?F1.9品牌:?车沃视型号:?X8套餐:?官方标配安装类型:?中控式影像分辨率:?1440P拍照像素:?1800万摄像像素:?1600万画面视角:?360°运行内存:?4GB镜头数量:?多镜头颜色分类:?星光夜视V8 无光夜视X8 解码器 协议盒（解码盒） 轨迹盒/专用 解码器（福特别克）屏幕尺寸:?不带屏幕功能:?夜视加强 夜视补光 循环录像 微光夜视加强 画面畸形修正 倒车影像 停车监控 碰撞感应 前后录像,156565411,shop156565411.taobao.com/
41,taobao,559265586684,https://item.taobao.com/item.htm?id=559265586684,360度全景行车记录仪高清无死角倒车影像泊车系统 亿车安夜视9s,2980.00 - 4800.00,1141,,1141.0,0.0,0.0,CCC证书编号:?主镜头光圈:?F2.0品牌:?亿车安型号:?9S/A9套餐:?套餐一 套餐二 套餐三 套餐四安装类型:?中控式影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?170°运行内存:?2GB镜头数量:?多镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强 循环录像 倒车影像 停车监控 变道辅助 碰撞感应,155212303,shop155212303.taobao.com/
42,taobao,563949033354,https://item.taobao.com/item.htm?id=563949033354,行车记录仪 迷你隐形 高清夜视 防划车24小时停车监控360度全景,756.00 - 1236.00,1472,,1462.0,6.0,4.0,主镜头光圈:?F2.0品牌:?亮视线型号:?G6套餐:?官方标配 套餐一 套餐二 套餐三 套餐四安装类型:?迷你机影像分辨率:?1080p拍照像素:?400万摄像像素:?400万画面视角:?170°运行内存:?512MB镜头数量:?单镜头颜色分类:?气质银 高端黑 玫瑰红 宝石蓝屏幕尺寸:?不带屏幕功能:?夜视加强 循环录像 微光夜视加强 画面畸形修正 WIFI 停车监控 短视频分享 碰撞感应,128333984,yhgps.taobao.com/
43,taobao,566833080836,https://item.taobao.com/item.htm?id=566833080836,汽车行车记录仪高清夜视前后双录双镜头倒车影像1080P停车监控,376.00 - 596.00,810,,810.0,0.0,0.0,主镜头光圈:?F2.4品牌:?AOKASii型号:?aoka套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七安装类型:?便携式吸盘影像分辨率:?1296P拍照像素:?1800万摄像像素:?1200万画面视角:?170°运行内存:?4GB镜头数量:?双镜头颜色分类:?银色屏幕尺寸:?4.3英寸功能:?夜视加强 夜视补光 循环录像 微光夜视加强 移动侦测 倒车影像 停车监控 碰撞感应 前后录像 前后双镜头,129715835,aokatb.taobao.com/
44,taobao,562538374009,https://item.taobao.com/item.htm?id=562538374009,超清夜视1080P行车记录仪3寸/4寸屏 车载记录仪双镜头大广角170度,69.00 - 268.00,933,,928.0,5.0,0.0,主镜头光圈:?F2.0品牌:?玖拓型号:?3寸/4寸大屏记录仪套餐:?官方标配 套餐一 套餐二 套餐三安装类型:?便携式吸盘影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?【3寸高清款】●单镜头 【3寸高清款】●双镜头 【3寸高清夜视款】●单镜头 【3寸高清夜视款】●双镜头 【4寸高清夜视款】●单镜头 【4寸高清夜视款】●双镜头屏幕尺寸:?3.0英寸功能:?夜视加强 夜视补光 循环录像 移动侦测 停车监控 碰撞感应 前后录像 前后双镜头,102062707,shop102062707.taobao.com/
45,taobao,572829777417,https://item.taobao.com/item.htm?id=572829777417,任我游XD20隐藏式前后行车记录仪双镜头高清夜视汽车载24小时监控,599.00 - 899.00,153,,153.0,0.0,0.0,"CCC证书编号:?产品名称:?GOU/任我游 XD20主镜头光圈:?F2.0品牌:?GOU/任我游型号:?XD20套餐:?官方标配 套餐一 套餐二安装类型:?迷你影像分辨率:?1080p拍照像素:?1600万摄像像素:?600万画面视角:?170°运行内存:?512MB镜头数量:?双镜头颜色分类:?其它颜色屏幕尺寸:?不带屏幕功能:?夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 画面畸形修正 移动侦测 GPS定位 WIFI 停车监控 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 开灯提醒 疲劳驾驶提醒 短视频分享 碰撞感应 蓝牙 行人防撞预警 轨道偏移预警 限速标志提醒 手势感应拍照 消除错误码 车牌水印 前后录像 前后双镜头 智能声控,微信接人,FM发射",591141843,shop591141843.taobao.com/
46,taobao,560698048346,https://item.taobao.com/item.htm?id=560698048346,360行车记录仪二代美猴王版J511 领航版J511C 高清夜视 停车监控,778.00 - 1318.00,1188,,1172.0,12.0,4.0,CCC证书编号:?产品名称:?360 j511C主镜头光圈:?F2.0品牌:?360型号:?j511C套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?迷你机影像分辨率:?1080p拍照像素:?300万摄像像素:?200万画面视角:?165°运行内存:?无镜头数量:?单镜头颜色分类:?灰色 黑色屏幕尺寸:?3.0英寸功能:?循环录像 GPS定位 WIFI 停车监控 前车车距侦测 轨道偏移预警,151352343,shop151352343.taobao.com/
47,taobao,562773779973,https://item.taobao.com/item.htm?id=562773779973,7寸车载行车记录仪单双镜头导航测速电子狗一体汽车全景高清夜视,258.00 - 588.00,1137,,1135.0,1.0,1.0,"CCC证书编号:?主镜头光圈:?F2.0品牌:?鑫诠型号:?D805套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?后视镜影像分辨率:?1080p拍照像素:?1800万及以上摄像像素:?1800万画面视角:?170°运行内存:?2GB镜头数量:?双镜头颜色分类:?智能版 普通版屏幕尺寸:?7英寸功能:?夜视加强 夜视补光 循环录像 微信查车，智能声控，微信接人，违章查询，FM发射， 微光夜视加强 移动侦测 GPS定位 GPS导航 WIFI 上网 倒车影像 停车监控 固定测速 碰撞感应 蓝牙 限速标志提醒 前后录像 前后双镜头 智能声控,微信接人,FM发射",68478131,henxin-sm.taobao.com/
48,taobao,570997712649,https://item.taobao.com/item.htm?id=570997712649,新款行车记录仪单双镜头1080P广角迷你高清车载夜视一体机防碰瓷,138.80 - 318.00,301,,295.0,1.0,5.0,CCC证书编号:?主镜头光圈:?F2.0品牌:?依路行型号:?G30套餐:?套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七 套餐八安装类型:?迷你影像分辨率:?1080p拍照像素:?600万摄像像素:?1800万画面视角:?170°运行内存:?无镜头数量:?单镜头颜色分类:?2.7寸1800万像素170角 2.4寸800万像素120角屏幕尺寸:?2.7英寸功能:?夜视加强 循环录像 移动侦测 倒车影像 停车监控 碰撞感应 前后录像,337719134,shop337719134.taobao.com/
49,taobao,560796027345,https://item.taobao.com/item.htm?id=560796027345,usb行车记录仪单双镜头高清夜视ADAS安卓大屏1080p电子狗一体车机,184.00 - 329.00,827,,816.0,3.0,8.0,主镜头光圈:?F1.8品牌:?Subor/小霸王型号:?T3套餐:?官方标配安装类型:?迷你机影像分辨率:?1080p拍照像素:?600万摄像像素:?600万画面视角:?170°运行内存:?1GB镜头数量:?双镜头颜色分类:?单录720P 单录720+16G内存卡 前后双录720P 前后双录720P+16G内存卡 单录1080P 单录1080P+16G内存卡屏幕尺寸:?不带屏幕功能:?夜视加强 夜视补光 循环录像 微光夜视加强 移动侦测 GPS定位 倒车影像 前车碰撞预警 前车起步提醒 前车车距侦测 变道辅助 固定测速 疲劳驾驶提醒 碰撞感应 轨道偏移预警 前后录像 前后双镜头,162725000,shop162725000.taobao.com/
50,taobao,555904382424,https://item.taobao.com/item.htm?id=555904382424,亿车安360度全景行车记录仪高清夜视倒车影像四路无死角9S包安装,2980.00 - 4800.00,1184,,1184.0,0.0,0.0,CCC证书编号:?主镜头光圈:?F2.0品牌:?亿车安型号:?9C/9S/A9套餐:?套餐一 套餐二 套餐三 套餐四 套餐五安装类型:?中控式影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?170°运行内存:?2GB镜头数量:?多镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?夜视加强 循环录像 倒车影像 停车监控 碰撞感应 前后录像,125525711,shop125525711.taobao.com/
51,taobao,567860485024,https://item.taobao.com/item.htm?id=567860485024,道可视360度全景行车记录仪高清夜视无死角倒车影像停车泊车系统,1000.00 - 5199.00,440,,440.0,0.0,0.0,CCC证书编号:?主镜头光圈:?F2.0品牌:?DowCause/道可视型号:?3D夜视王套餐:?官方标配安装类型:?中控式影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?360°运行内存:?2GB镜头数量:?多镜头颜色分类:?高清畅享版720P 超清畅享版1080p 超清尊享版1080p3D带轨迹 夜视王1080p3D带轨迹 夜视王+中控导航屏 解码器屏幕尺寸:?不带屏幕功能:?夜视加强 循环录像 倒车影像 停车监控 变道辅助 碰撞感应 前后录像 前后双镜头,435655562,shop435655562.taobao.com/
52,taobao,568618678744,https://item.taobao.com/item.htm?id=568618678744,70迈智能行车记录仪1080P高清夜视 语音控制 wifi连接 小米生态链,189.00 - 269.00,207,,205.0,1.0,1.0,产品名称:?70迈 Midrive D01主镜头光圈:?F2.2品牌:?70迈型号:?Midrive D01套餐:?官方标配 套餐一 套餐二 套餐三 套餐四安装类型:?迷你机影像分辨率:?1080p拍照像素:?200万摄像像素:?200万画面视角:?130°运行内存:?无镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?不带屏幕功能:?循环录像 微光夜视加强 画面畸形修正 WIFI 碰撞感应,57873465,jintianlun.taobao.com/
53,taobao,574098966574,https://item.taobao.com/item.htm?id=574098966574,新款汽车行车记录仪双镜头高清夜视智能云镜10寸安卓流媒体后视镜,1198.00 - 1998.00,129,,129.0,0.0,0.0,"CCC证书编号:?主镜头光圈:?F2.0品牌:?卡仕特型号:?H5套餐:?官方标配 套餐一 套餐二 套餐三 套餐四 套餐五 套餐六 套餐七安装类型:?后视镜影像分辨率:?1080p拍照像素:?1200万摄像像素:?1200万画面视角:?170°运行内存:?16GB镜头数量:?双镜头颜色分类:?黑色屏幕尺寸:?9.88英寸功能:?夜视加强 夜视补光 循环录像 微光夜视加强 画面畸形修正 移动侦测 GPS定位 GPS导航 WIFI 停车监控 前车起步提醒 前车车距侦测 变道辅助 固定测速 流动测速 疲劳驾驶提醒 蓝牙 行人防撞预警 轨道偏移预警 限速标志提醒 手势感应拍照 消除错误码 车牌水印 前后录像 前后双镜头 智能声控,微信接人,FM发射",72004096,shop72004096.taobao.com/
54,taobao,573673597075,https://item.taobao.com/item.htm?id=573673597075,道可视360度全景行车记录仪超高清夜视王1080P倒车影像监控轨迹,300.00 - 5199.00,114,,114.0,0.0,0.0,主镜头光圈:?F2.0品牌:?DowCause/道可视型号:?夜视王套餐:?官方标配安装类型:?中控式影像分辨率:?1080p拍照像素:?800万摄像像素:?800万画面视角:?220°运行内存:?2GB镜头数量:?多镜头颜色分类:?协议盒 高清畅享【720P】 超清畅享【1080P】 夜视王【1080P 轨迹 3D 索尼】 夜视王解码一体[内置或外置] 安装定金（下单咨询客服）屏幕尺寸:?不带屏幕功能:?夜视加强 夜视补光 循环录像 倒车影像 停车监控 前后录像 前后双镜头,242974747,shop242974747.taobao.com/
55,taobao,520577301903,https://item.taobao.com/item.htm?id=520577301903,新录尚 汽车载后视镜行车记录仪 k6000高清夜视 监控保险车险礼品,31.00 - 77.00,1004,,1003.0,0.0,1.0,CCC证书编号:?主镜头光圈:?F1.4品牌:?科技鸟型号:?AT700套餐:?官方标配安装类型:?后视镜影像分辨率:?1080p拍照像素:?500万摄像像素:?500万画面视角:?120°运行内存:?无镜头数量:?单镜头颜色分类:?2.6寸5-30台 33元/台 包邮 2.6寸31-99台 32/台 包邮 2.6寸100台以上 31元/台 包邮 3.6寸5-10台 39.9元/台 包邮 3.6寸11-30台  39元/台 包邮 3.6寸31台以上 38元/台 包邮 4.0寸单录5-10台 45元/台 包邮 4.0寸单11-30台 43.9元/台 包邮 4.0寸单录31台以上 43元/台 包邮 4.3寸单录5-10台 67元/台 包邮 4.3寸单录11-50台 66元/台 包邮 4.3寸单录51台以上 65元/台 包邮 4.3寸双录5-10台 77元/台 包邮 4.3寸双录11-50台 76元/台 包邮 4.3寸双录51台以上 75元/台 包邮屏幕尺寸:?4.0英寸功能:?循环录像 碰撞感应,34766720,520yizhan.taobao.com/
56,taobao,568023760760,https://item.taobao.com/item.htm?id=568023760760,高清1080P汽车行车记录仪后视镜 车载夜视一体机 保险车险礼品,44.00 - 89.00,421,,419.0,0.0,2.0,主镜头光圈:?F2.0品牌:?中性型号:?8898套餐:?套餐一 套餐二 套餐三 套餐四安装类型:?后视镜影像分辨率:?1080p拍照像素:?1600万摄像像素:?1200万画面视角:?170°运行内存:?2GB镜头数量:?单镜头颜色分类:?黑色屏幕尺寸:?3.5英寸功能:?循环录像 移动侦测 前车车距侦测 流动测速 碰撞感应 行人防撞预警,121675284,shop121675284.taobao.com/
